Planner,Success Rate,Cleanup Steps,Evaluation Trials,Difficulty,Priority Cleaning,K-Nearest Filter,Time Searching Graph for Path,Path Planning Attempts,Path Planning Failures,Localization Failures,Time to Choose Action,Action Attempts,Time to Clean Graph,Time to Evaluate Success Rate
SGM,0.8,inf,20,0.95,False,inf,0.007848246998037212,20,0,0,410.78936793306093,6300,inf,427.0057549030007
SGM,0.85,0.0,20,0.95,False,5.0,0.007037245999526931,20,0,0,372.1165729220138,5978,inf,387.05554810500144
SGM,0.75,5000.0,20,0.95,False,5.0,0.0064031260008050594,20,0,0,415.31701658898237,6687,386.4001076100012,431.82694430399897
SGM,0.75,10000.0,20,0.95,False,5.0,0.008816443998512113,20,0,0,422.5221927750481,6862,388.60995743199965,439.4578038380005
SGM,0.65,15000.0,20,0.95,False,5.0,0.006135367992101237,20,0,0,445.1155481499809,7288,376.25755853199917,462.33865727400007
SGM,0.9,20000.0,20,0.95,False,5.0,0.005649679002090124,20,0,0,326.2077788109236,5456,365.6309860600013,338.74838493100106
SGM,0.8,25000.0,20,0.95,False,5.0,0.005826977998367511,20,0,0,366.9989680518702,6347,344.6030096510003,380.5320978029995
SGM,0.65,30000.0,20,0.95,False,5.0,0.006467756007623393,20,0,0,429.08974683201814,7696,347.3137558109993,445.3602852090007
SGM,0.9,35000.0,20,0.95,False,5.0,0.006394324998836964,20,0,0,317.4506659300132,5569,341.3676800909998,329.33772872400004
SGM,0.75,40000.0,20,0.95,False,5.0,0.005230908998782979,20,0,0,370.83823652012506,6362,357.1763058920005,384.4063082460016
SGM,0.75,45000.0,20,0.95,False,5.0,0.006250335994991474,20,0,0,396.77185175092745,6900,342.23368782599937,411.49659907300156
SGM,0.6,50000.0,20,0.95,False,5.0,0.005477570000948617,20,0,0,451.2421909699551,7938,366.728940240002,467.9397240319995
