Planner,Success Rate,Cleanup Steps,Evaluation Trials,Difficulty,Priority Cleaning,K-Nearest Filter,Time Searching Graph for Path,Path Planning Attempts,Path Planning Failures,Localization Failures,Time to Choose Action,Action Attempts,Time to Clean Graph,Time to Evaluate Success Rate
SGM,0.05,inf,20,0.95,False,inf,0.010167237998757628,20,0,0,760.6869419599875,11635,inf,794.3692114790001
SGM,0.25,0.0,20,0.95,False,5.0,0.00884252699870558,20,0,0,709.759428490976,10328,inf,740.1510594379997
SGM,0.4,5000.0,20,0.95,False,5.0,0.00931027599654044,20,0,0,614.6543965260234,9114,685.1378105140002,641.3323748270004
SGM,0.4,10000.0,20,0.95,False,5.0,0.008607396998741024,20,0,0,673.494084605968,9581,533.5053861519991,701.704850829
SGM,0.6,15000.0,20,0.95,False,5.0,0.008008368001355848,20,0,0,563.5760157169507,7733,585.7111922580007,586.3378568819999
SGM,0.4,20000.0,20,0.95,False,5.0,0.008438805996775045,20,0,0,647.3981185210805,8972,609.7317916149996,674.0622327539995
SGM,0.65,25000.0,20,0.95,False,5.0,0.009119711998209823,20,0,0,550.6425086419167,7468,585.4616244750014,573.0700873180012
SGM,0.65,30000.0,20,0.95,False,5.0,0.00954334500056575,20,0,0,560.0797851769166,7523,480.1205270750015,582.8345423350002
SGM,0.6,35000.0,20,0.95,False,5.0,0.007934183995530475,20,0,0,576.4834418469818,7736,490.0134829620001,599.5111485040015
SGM,0.75,40000.0,20,0.95,False,5.0,0.00954507200185617,20,0,0,497.7775939360854,6682,480.5801904100008,517.9728444540015
SGM,0.75,45000.0,20,0.95,False,5.0,0.008073947003140347,20,0,0,499.6098260259696,6919,485.8466981799993,519.5795161770002
SGM,0.7,50000.0,20,0.95,False,5.0,0.010741260006398079,20,0,0,549.6431307050007,6897,489.0588687740001,571.636442469
