Planner,Success Rate,Cleanup Steps,Evaluation Trials,Difficulty,Priority Cleaning,K-Nearest Filter,Time Searching Graph for Path,Path Planning Attempts,Path Planning Failures,Localization Failures,Time to Choose Action,Action Attempts,Time to Clean Graph,Time to Evaluate Success Rate
SGM,1.0,inf,20,0.95,False,inf,0.006372667001414811,20,0,0,189.5615177589607,2878,inf,195.9088001780001
SGM,1.0,0.0,20,0.95,False,5.0,0.006428636996133719,20,0,0,191.71110162392506,2937,inf,198.2418634099995
SGM,0.95,5000.0,20,0.95,False,5.0,0.005766266996943159,20,0,0,208.3840436350347,3238,411.4862552070008,215.55216183499942
SGM,1.0,10000.0,20,0.95,False,5.0,0.0063356659939017845,20,0,0,189.28039797195197,2906,436.7650880050005,195.72670335800103
SGM,1.0,15000.0,20,0.95,False,5.0,0.006335522995868814,20,0,0,190.16118483001628,2872,409.6172324320014,196.48531259799893
SGM,1.0,20000.0,20,0.95,False,5.0,0.007427652999467682,20,0,0,210.7721306570038,2988,425.60924943899954,217.9677561669996
SGM,0.95,25000.0,20,0.95,False,5.0,0.00801258799583593,20,0,0,236.1960399039781,3585,454.764911622,244.6325518070007
SGM,1.0,30000.0,20,0.95,False,5.0,0.007266088998221676,20,0,0,210.9283902340503,3065,422.8642876979993,218.1948399060002
SGM,1.0,35000.0,20,0.95,False,5.0,0.007032171002720133,20,0,0,198.6597593230381,2875,437.80260335099956,205.52041732699945
SGM,1.0,40000.0,20,0.95,False,5.0,0.006636696998612024,20,0,0,206.08535732599194,3052,441.8714630449995,213.3184623570014
SGM,1.0,45000.0,20,0.95,False,5.0,0.006154716000310145,20,0,0,199.7942047820452,3084,428.38960815599967,206.54990957100017
SGM,1.0,50000.0,20,0.95,False,5.0,0.006232218001969159,20,0,0,201.65935924886435,3102,407.9065955170008,208.6148192480032
